id,label_mean,text
SAP_6040,2,"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5 of a 20 now?"
SAP_6055,2,What do you call a white girl who’s faster than her brothers? A redneck virgin
SAP_6074,2,I have blue eyes. I got them from my dad. My mum has black eyes.  She also got them from my dad.
SAP_6113,2,What's the difference between a black man and a pizza? A pizza can feed a family of four
SAP_6121,2,Where are Jews most found? In the atmosphere.
SAP_6155,2,What do you call a picture of smoke? A Jewish family photo
SAP_6171,2,Why do black rappers always wear jewelry? The chains remind them of were they came from.
SAP_6180,3,"It doesn't matter suicide rates are going up in Black communities, The race was killing itself anyway."
SAP_6187,2,What’s the difference between science and religion? Science will fly you to mars. Religion will fly you into a skyscraper
SAP_6191,2,whats a gay guys favorite restaurant? five guys
SAP_6205,2,What’s the difference between black people and communism? People thought communism could work.
SAP_6214,2,Why are all women left handed? Because they don't have rights.
SAP_6229,2,Whats tougher than a white man roaming the streets of Compton.... A dog roaming the streets of China
SAP_6244,2,Why don't Asians like Monopoly? They can't buy any of the corners to turn into a shop.
SAP_6308,3,Black people are nothing like monkeys because at least monkeys are well behaved
SAP_6320,2,What’s the best part of being a doctor? Vegetables don’t need to give consent.
SAP_6324,2,"Why does Beyoncé always sing ""To the left, to the left"" Because black people have no rights."
SAP_6328,2,What's a 1000 meters long and has an IQ of 68? A black lives matter parade.
SAP_6337,2,I had some “Muslim Fried Chicken” the other day. It was exploding with flavour.
SAP_6344,2,"I painted my computer black hoping it’d run faster, but now it doesn’t work."
SAP_6360,3,How do Autists deal with school? With a reeeeeeeeee-volver
SAP_6384,3,What do you call two chimps that fall in love? Black people.
SAP_6390,2,How do you know if a black girl is pregnant? The cotton is picked off the tampon
SAP_6414,2,"A black guy and Mexican were in a car, Who is driving? The Cop"
SAP_6418,3,Pennies are brown because they’re worth almost nothing and cost more to manufacture than what they’re worth.
SAP_6447,2,What do you call a white guy surrounded by a thousand black guys? A warden
SAP_6492,2,What's the difference between a feminist and a knife? A knife has a point.
SAP_6517,2,Hitler just suck at running He cant even finish a race
SAP_6566,2,What do you get when throw a Molotov cocktail into a gay pride parade? An LGBTQBBQ
SAP_6579,2,Well today in school i farted infront of my Jewish friend And when he looked at me i said sorry  Its a little gas it wont kill anybody
SAP_6601,2,What’s blue and white and red all over? A cop at a BLM rally.
SAP_6604,2,Why do Puerto Ricans hang the Puerto Rican flag in their car? So they dont steal from each other.
SAP_6610,2,A black man walks into a bar with a parrot on his shoulder. Bar tender goes he man that's neat where did you get that?   The parrot says Africa there all over the fucking place!
SAP_6621,2,What do White people get in return for letting Blacks have Black heritage month? Father's Day
SAP_6656,2,Why do white people have such a pleasant scent? So blind people can distinguish them from animals too.
SAP_6674,2,How do you call a car thief that can't drive? A black woman.
SAP_6693,2,What do you call it when you throw a Molotov cocktail into the special-ed room? Hot potato
SAP_6711,3,"To all the black kids without fathers, don't be so upset. In a few years, you'll get to meet them when you go to prison."
SAP_6835,2,What do you call a black person on top of a church? Holy shit
SAP_6854,2,What's the difference between black dad's and boomerangs Boomerangs are expensive
SAP_6865,2,Boomerangs are like dads... The black ones don't come back.
SAP_6871,2,Why did I get a white car? So it would actually work!
SAP_6873,2,You know the only good thing about being a Jewish chimney sweeper in Auschwitz? You get to have all your family and friends around you.
SAP_6883,2,Gay Muslims are the horniest. They blow the entire neighborhood.
SAP_6895,2,What do blacks and this thread have in common? Both are gonna get locked up
SAP_6902,2,"Blacks are a lot like apples After all, it's just natural for them to hang from trees"
SAP_6910,2,Why are jews ok with holocaust jokes? Because they're used to being roasted
SAP_6914,2,What's the difference between a dog and a pizza? One can feed a family of four Asian people.
SAP_6958,2,"A white man and a black man play hide and seek at night. Who has the advantage? The white man, as the cops are on his side."
SAP_6970,2,How do you get 20 jews in the back seat of a Volkswagen? Toss a $50 in the back seat
SAP_6977,2,Why are black people so fast? The slow ones are in the prison.
SAP_6983,3,People are like jelly beans... No one likes the black ones
SAP_6989,2,How come there aren't any Mexicans in Star Trek? They don't work in the future either.
SAP_7001,2,My sense of humour is so dark It pays child support
SAP_7070,3,Why do black people have white on their palms and the soles of their feet? Everybody has a little bit of good in them.
SAP_7097,2,What do you call a black guy with half a brain? Gifted
SAP_7103,2,"Do you want to know how a depressed person can beat depression quick? Just give them a chair and a rope, the depression will be gone in a matter of minutes!"
SAP_7146,2,What do Muslims have in common with Darth Vader? They both offer you to come to the dark side before killing you
SAP_7170,2,What does a black guy and a basketball have in common? They both get shot
SAP_7177,2,What do you call a bunch of Muslim superheroes? Suicide squad
SAP_7206,2,What do you call the citizens of Hiroshima? Fried Rice
SAP_7217,2,Why don't blacks celebrate Thanksgiving? Because KFC is not open on holidays!
SAP_7240,2,What are the advantages of being blacc? You can attend a funeral naked...
SAP_7247,2,"What have parents and pizzas in common? When they're black, there's no food."
SAP_7265,2,What’s the same about a black person and a school? They both get shot up by white people.
SAP_7271,2,What's Hitler's favorite breakfast beverage? Freshly squeezed orange jews.
SAP_7288,2,What do you get when you put a gay Canadian flight attendant in the same room as a monkey? An aids epidemic.
SAP_7296,2,What does a redneck girl say when she meets her first lover? Hi dad!
SAP_7321,2,How dark is my humour? It picks cotton.
SAP_7328,2,"I love the Legend of Zelda games. Name the games after the girl so she feels important, but has next-to-no involvement whatsoever in them."
SAP_7332,2,"a jew and a black are about to get shot, who dies first the jew had coins as body armor while the black dude had child support papers to protect himself"
SAP_7370,4,You know what they say Once you go black your a single mother
SAP_7386,2,I asked a Jewish girl for her number.. And she rolled up her sleeve
SAP_7398,2,"I have no doubt that Jesus was a black man. Just like in the case of black dads, everyone is waiting for his second coming."
SAP_7458,2,My humour is so dark that cops are beating it
SAP_7465,2,Why don't Africans play on Minecraft servers? They're on the blacklist
SAP_7489,2,What is the only football team a black person can join? The stealers.
SAP_7495,2,What’s the difference between a black man and park bench? A park bench can support a family of 4
SAP_7501,2,"Why do black people like basketball? Because they can shoot, steal and drive."
SAP_7549,2,Did you hear about the two car pile up in Mexico? 200 Mexicans died.
SAP_7553,2,"“I think a lot, but I don’t say much.” ~ Anne Frank But lately she’s been proven to have not said anything for almost a century"
SAP_7558,2,Japanese people are bad pilots They always crash into ships
SAP_7562,2,What do brick sidewalks and fat women have in common They both get laid by mexicans
SAP_7573,2,what do you call a jew that jumps out of a plane a falling star
SAP_7575,2,If a woman is in a forest and there is no one around to hear her. Is she still wrong?
SAP_7592,2,What happens when God lowers the graphics and increases the difficulty ? We all turn black.
SAP_7616,2,"Don’t bully people with obesity! I’m being serious guys, they already have enough on their pl8!"
SAP_7642,2,What did the black girl get after having an abortion? $500 from crime stoppers
SAP_7677,2,Whats the best part of an ISIS joke? The Execution
SAP_7697,2,What does black Fred Flintstone say? I yabba dabba dindu nuthin
SAP_7706,2,"How are people with mental disabilities similar to electronic products? Sometimes they are, ""batteries not included"""
SAP_7725,2,Which Magic Wand can only make Men disappear? Pregnancy Test Sticks
SAP_7727,2,Why are the dogs in china really fast? the slow ones were eaten
SAP_7733,2,How dark is my humor Dark enough to get six warning shots in the back
SAP_7764,2,What's the difference between a black person and a couch? The couch can support a family
SAP_9421,2,How does a Mexican family take a photo together? They get in the back of a truck and run a red light.
SAP_9427,2,Why is all medicine white? Blacks don't work
SAP_9461,2,Wanna hear a joke? Black Lives Matter
SAP_9481,2,Whats a word that begins with N ends in R and you should never call a black person? Neighbor
SAP_9485,2,What Do You Call It When An Ethiopian Baby Cries? A mid-life crisis
SAP_9539,2,"How do you always win an argument against a black person? Call him ""Dad"" and he'll run away."
SAP_9550,2,Why are black fathers and Shaq's free throw attempts the same? They're always missing.
SAP_9572,2,What’s the most common fish in the Mediterranean Sea? The Syrian refugee
SAP_9589,2,Name one positive about Africa. The HIV Tests.
SAP_9613,2,What do you do when you see a black guy on stage? You raise your hand to bid on him.
SAP_9632,2,What’s the difference between Harry Potter and the Jews? Harry was looking for the chamber
SAP_9648,2,What do you call four Mexicans in quick sand? Quattro sinko
SAP_9674,3,What's the difference between a black man and property? I don't know.
SAP_9686,2,I reported a video on YouTube for animal abuse My report got rejected; it was footage of a black man being beaten
SAP_9692,2,What's a Jew's favorite book? Gone with the wind.
SAP_9698,2,"Why are your mom jokes not your dad jokes? Because the creator of the first ""your mom"" joke was black"
SAP_9710,2,The reason I date a black girl So I don't have to meet her dad
SAP_9729,2,What do you call an educated woman? Intellectual property
SAP_9741,2,a black man with a parrot enters a bar the bartender asks where did you get it africa answers the parrot
SAP_9751,2,What's Hitler's favorite time of the year Gas season
SAP_9757,2,What do apples and black people both have in common? They both hang from trees
SAP_9775,1,"If you can stop a comma with a period point, what do you use to stop a coma? A hollow-point."
SAP_9795,2,What's the difference between heroine and a black person? I think twice about shooting heroin.
SAP_9817,2,Where could you find a quadriplegic? Where you left him.
SAP_9827,2,Yall need to chill. Racism is a crime. And crime is for black people
SAP_9843,2,What happens when you roast the quiet Asian kid? Your pet goes missing.
SAP_9849,2,"I got a handjob from a blind girl, my friend asked me how was it I replied “Ah blind girls—you have to hand it to them”"
SAP_9863,2,How was the Grand Canyon created? A jew dropped a penny in a mole-hole
SAP_9875,2,Muslim kids... They blow up so fast.
SAP_9887,2,If only Africa had more mosquito nets If only Africa had more mosquito nets then every year we could save millions of mosquitoes from dying needlessly from AIDs.
SAP_9903,2,How do you stop black kids from jumping on the bed? Put Velcro on the ceiling
SAP_9951,2,What's one thing you never say to a school shooter Think of the children
SAP_9953,2,How do you get a black man out of a tree? Cut the rope.
SAP_9960,2,"Helen Keller walked into a bar and then a chair, and then a table"
SAP_9962,2,Why do sumo wrestlers shave their legs? So that people don't confuse them for feminists.
SAP_9966,2,What's the difference between a black slave and a black surfer? One hangs high and the other hangs loose.
SAP_9989,2,"Why did Beyonce say ""to the left,to the left""? Because black people have no rights."
SAP_10011,2,Guys I have a question: when a gay couple gets married Who makes the sandwiches?
SAP_10036,2,Heard this from a 12 year old: 'Whats the difference between black people and apples?' I like apples
SAP_10045,2,"Friend: how dark is your humor? Me: If you whip it enough, it will start picking cotton."
SAP_10051,2,What do you say to a black guy in a three piece suit? Will the defendant please rise
SAP_10085,2,how do you call a black man you call his cell number
SAP_10097,2,What is an Ethiopian's favorite videogame? Don't Starve
SAP_10107,2,How do you get 11 million followers? Run through Africa with a bottle of water.
SAP_10131,2,Wanna hear my favorite oximoron? Black people.
SAP_10137,2,What do you call it when a black person hides from a cop at night? Good use of camouflage.
SAP_10143,2,What does a black woman receive when she has an abortion? A thank you letter from welfare.
SAP_10161,3,"My boyfriend is half black. Sorry, I’m such a pessimist. He’s half white."
SAP_10182,2,What's the one good thing about black people? They provide jobs for the prison guards
SAP_10192,2,"I'm not racist racism is a crime, and crime is for black people."
SAP_10223,2,What do you call a black person with rights? Nonexistent
SAP_10233,2,Why do black people turn left? Because they don't have rights.
SAP_10281,2,What's the only time you wink at a black person ? When you're aiming.
SAP_10289,2,How do you track a Cherokee. Follow the tears.
SAP_10301,2,Did they try turning Stephen Hawking off and on again?
SAP_10307,2,"Today, I bought a Rolex from a black guy for a bargain. I would even say it was almost a steal."
SAP_10313,3,Researchers found out the most important difference between humans and apes Apes lives in Africa
SAP_10346,2,"What's black, white and rolls around on the beach? A black man and a seagull fighting over a chip."
SAP_10375,2,What's the difference between Batman and a black man? Batman can go out at might without robin.
SAP_10392,2,What do we call marijuana addicts? Mexicans.
SAP_10405,2,What part of a vegetable cant you eat? The wheelchair
SAP_10411,2,A Muslim man said “Allah Akbar” But I thought he was sneezing so I said “god bless you” and I was blown away by his reaction.
SAP_10424,2,Homeless Where do Western Hobo's go for food?  Food shelter   Where do Asian Hobo's go for food?  Dog shelters
SAP_10435,2,How black mothers keep their children from biting their nails? they make them wear shoes
SAP_10461,2,What do you call 1 black person on the moon? A problem  What do you call 2 black people on the moon?  A problem  What do you call the entire population of black people on the moon?  Problem solved!
SAP_10475,2,How do you start an african rave? Staple toast to the ceiling.
SAP_10481,2,"Special ed classes are superior to the rest in, at least, one thing Chromosome average"
SAP_10501,2,How do you make a baby explode You convert it to islam
SAP_10507,2,There was this great German Hotel that closed down in 1945. It gave free food and free hairdo's. It was called Aushwitz.
SAP_10511,2,"Why do epileptics bexome atheists in December? Because they found out that ""Jesus is the reason for the seizin'"""
SAP_10549,2,What should you never give a dyslexic person for breakfast? Alpha-bits
SAP_10554,2,"What do you call a black man that has eight arms? I don't know, but it picks cotton really fast!"
SAP_10560,2,I painted my computer black to make it run faster It shot me
SAP_10576,2,Women deserve equal rights. And Other Hilarious Jokes You Can Tell Yourself
SAP_10582,2,What’s the difference between a Jew and a bullet? Only one escapes the chamber.
SAP_10598,2,"I think its wrong to refer to a negro as ""boy"" That implies they are people."
SAP_10604,2,"Teeth are like people All want to be white, most are yellow and the black ones don't work"
SAP_10616,2,"Criminals are like just normal, regular people... ... But with darker skin."
SAP_10622,2,Why was six afraid on seven? Because seven is black
SAP_10628,2,Why shouldn't men hit their wives ? When you damage your property it loses value.
SAP_10634,2,"my african friend asked me if he could ask for bob and vegene i told him ""u better ask for food"""
SAP_10638,2,what did the african kid get for christmas aids
SAP_10651,2,"What's the difference between homeless people and rats? Nothing, they both are infestations to big cities"
SAP_10678,2,"Why is Mexico so bad at the Olympics? Because every mexican that can run, jump and climb is allready on the U.S.A"
SAP_10684,2,Black people are like mitochondria They're the powerhouse of the cell
SAP_10690,2,I studied zoology It helped me better understand black people and their behavior
SAP_10705,4,:D @nkrause11 Dudes who go to culinary school: #why #findawife #notsexist :)
SAP_10712,3,"Yeah, child labor IS illegal. Unless you mean ""women""? @plaster_cole Girls should not be allowed to be commentators for football games"
SAP_10734,3,"Too bad they won't take you! @the_CRISPY_man Call me sexist all you want, but I'll take a woman who can cook over one who can't ANY DAY"
SAP_10738,3,You're pure comedy to the WNBA. @itsshaqhoe Not sexist but WNBA is pure comedy to me .
SAP_10756,3,"Has to be a parody account. @TheHout I'm not sexist, but women just shouldn't be sports announcers."
SAP_10768,3,"Listen, you're sexist. @TommyJohn15 Listen, I'm not sexist, but every dumbass driver I've crossed lately has been a female."
SAP_10809,3,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it."
SAP_10836,3,*most boys @ihatethiskid I'm not sexist but all the internet does is show that most girls don't know how to form their own opinions.
SAP_10848,3,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in America #notracist #notsexist"
SAP_10870,3,Turn up your hearing aid? A thought @C_tWINO I'm not sexist but it's nearly impossible to listen to a girl talking about football on ESPN
SAP_10882,3,LOL EDGY @ein_schoner_tag @shedevil___ @ahptik im not sexist but why are women allowed opinions lol
SAP_10903,3,"I'm not a Misandrist but Males in General can not Capitalize @g0ldenWan I'm not Sexist , but Females in General can not Drive."
SAP_10930,3,TELL ME MORE @ohthatliamm I'm not sexist but I don't think I actually find any female comedian funny
SAP_11264,3,IRONY IS FUCKING DEAD @ibustos123 Im not sexist but feminists are the most annoying people out there.
SAP_11293,3,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist
SAP_11361,2,why do jews get circumcised ? jewish women wo n't touch anything that is n't <number> off .
SAP_11369,2,"what is a muslim 's favourite band ? the taliband , their performances always blows the audience away"
SAP_11375,2,how do you prevent black people from stealing your stuff ? hide it at the bottom of the pool
SAP_11382,3,i like my lakes like i like my white men . superior .
SAP_11395,2,black people are like tires they work better with chains
SAP_11438,2,"a muslim couple just got married it is working out well enough , but the husband will not let his wife drive for at least <number> years . one day the wife go 's up to him and asks why she must wait such a long time . he replies "" oh well , to get your drivers licence in this country you must be <number> years or older """
SAP_11446,2,what do you call a good looking muslim ? asif
SAP_11459,2,what do you call a black woman who 's had <number> abortions ? a crime fighter
SAP_11467,2,why did a black man cross the road ? hey ! gimme back my wallet !
SAP_11473,2,"how do you fit a group of jews into a mercedes ? <number> in the front , <number> in the back and <number> in the ashtray ."
SAP_11484,2,important sometimes it is very important if a sentence was said by a man or a woman . a good example : “ i used a whole pack of tissues during that awesome movie yesterday ! ”
SAP_11497,2,what do you call a woman who thinks she can do anything a man can do ? wrong .
SAP_11510,2,bad drivers are fined $ <number> now that s just sexist .
SAP_11524,2,"cooking is an important skill . cook for an african man , and he will be hungry for a day less . cook an african man , and all the nearby african men will be hungry for a day less . -- some tribe leader"
SAP_11526,2,"wanna be like hitler , but have no oven ? throw a penny off a cliff ."
SAP_11532,2,i painted my laptop black so it would run faster . <repeat> and now it wo n't work
SAP_11546,2,what do you call an ethiopian with buck teeth ? a rake .
SAP_11568,1,"some people say i do n't let my wife choose anything , but that 's not true ! i let her choose between front hand and back hand ."
SAP_11579,2,you want to hear a joke ? women 's rights
SAP_11591,2,what does a muslim do with their iphone <number> ? just kidding ! they prefer the note <number>
SAP_11595,2,what 's the difference between batman and a black man ? batman can go to the store without robin .
SAP_11600,2,"what 's the difference between a boko haram training camp and a nigerian refugee camp ? i do n't know , i just fly the fighter jet ."
SAP_11606,2,what do you do when someone is having a seizure in the bath ? throw a load of dirty laundry in .
SAP_11619,2,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is much better .
SAP_11623,2,what is the difference between a homosexual and a mentally ill person ? nothing .
SAP_11637,2,how can you tell if a shark met an asian ? its fins are missing .
SAP_11641,2,"how many times can you screw a blonde ? i do n't know , how much time you got ?"
SAP_11648,2,what do you give an african child for its first birthday ? roses on its grave .
SAP_11663,2,"pink shutters a man walked into a whore house and asked the man running it to give him the biggest black woman that the whore house had . the man at the counter said alright that will be <number> and told him to go to room <number> the man went up to room <number> and the biggest black woman he had ever seen answered the door . the man walked in and asked the woman to take off all her clothes , lay on the bed and spread her legs . <repeat> she did as she was told , the man stood there and just looked at her for a minute , then he said ok i m finished you can put your clothes back on . <repeat> the woman got up and was confused as she asked , "" why did nt you do anyting ? "" the man replied . <repeat> well i am painting my house brown and i wanted to see what it looked like with pink shutters"
SAP_11668,2,darth vader … was the first black guy to freely admit to being the father .
SAP_11688,2,why are the japanese so skinny ? it did n't end very well for them the last time a fat man was in their country .
SAP_11695,2,what 's with all the recent terror attacks ? its ramadan . and you 're not you when you 're hungry .
SAP_11712,2,what do you call an ethiopian with a yeast infection ? a quarter pounder with cheese .
SAP_11716,2,what 's the difference between a black man and a lawn decoration ? a footstool and some rope .
SAP_11721,2,what 's black and screams ? stevie wonder answering the iron .
SAP_11725,4,how do you find a black person ? guilty
SAP_11749,2,"a black guy goes to a doctor 's office to get a vasectomy . he shows up in a limo wearing a tuxedo . when it 's his turn , the doctor looks at him and says , "" i 've seen a lot of things , but i 've never seen a guy coming in all dressed up like that ! "" and the black guy says , "" well , if i 'm gon na be im - po - tent , i 'm gon na look im - po - tent ! """
SAP_11755,2,who 's visiting millions of african children every year on christmas eve ? death .
SAP_11759,2,cripples what do you call three people in wheelchairs stacked on top of each other ? a vegetable rack .
SAP_11788,2,what s the difference between a black person and a colorful explosion in the sky ? fire works
SAP_11835,2,what happened to the girl who had a black heart ? cardiac arrest .
SAP_11845,3,what 's the same about feminism and the holocaust ? they 're both irrelevant and mean nothing to society .
SAP_11856,3,"if your dog is barking at the back door and your wife is yelling at the front door , who do you let in first ? the dog because he shuts up after you let him in ."
SAP_11860,2,i ca nt wait for harriet tubman to be on the $ <number> bill i can finally use black people as currency again .
SAP_11871,2,if you donate just <number> pound a month . . . you can help us make another advert with sad looking african children in it .
SAP_11879,2,why are black people so good at excel ? they know a lot about cells
SAP_11885,2,i 'm not racist there are black people in my family tree .
SAP_11893,2,"why should you never marry a jewish woman ? when dinner time comes , they 're too scared to get near the oven"
SAP_11911,2,"daddy , am i more black or muslim ? - why are you asking , son ? - there is a bank on the <number> h floor of a new building , and i do n't know whether to rob it or fly a plane into it ."
SAP_11921,2,"from what i understand most major religions all pray to the same god . after tragedies often i hear ' god has a plan ' well , frankly i think they are right . like after sandy hook , you know , like <number> kids were murdered . that was part of gods plan . i mean , how else is he going to keep coming up with virgins for the suicide bombers ."
SAP_11941,2,what do you call a sheet of metal leaning on a tree ? free aboriginal housing .
SAP_11948,2,what do you call a homosexual on rollerblades ? rolaids
SAP_11956,1,i like my women the way i like my fish . . . battered .
SAP_11995,2,what 's the difference between harry potter and jews ? harry escaped the chamber
SAP_12007,2,"so i almost dated this cute muslin chick in middle school but after her social media phase , she kinda blew up . <repeat>"
SAP_12013,2,how many feminists does it take to change a light bulb ? feminists ca n't change anything .
SAP_12017,2,why do black people like the pokemon anime ? because they can relate to the main character 's fatherlessness .
SAP_12026,2,what do you call a letter from a feminist ? hate male
SAP_12030,2,what is ironic about the lgbt <allcaps> flag ? all the colors are straight .
SAP_12039,2,why did they plant trees in harlem ? for free public transit .
SAP_12043,2,"woman : what were the results from the test ? doctor : there are good news and bad news , the good news is that your child will always find a parking space"
SAP_12049,2,did you hear about the woman who got hit by a car ? police are questioning why she was out of the kitchen .
SAP_12058,2,if a muslim beats his wife is it domestic violence or child abuse ?
SAP_12060,2,"what happens when you boil a cabbage ? i do n't know , a japanese guy stabbed him before i could find out ."
SAP_12064,2,"offensive joke . well , i hope anyway a little black jewish boy says to his daddy , "" dad am i more black or jewish ? "" "" why do you ask ? "" , says the dad . the boy says , "" well a guy at school has a bike for sale for $ <number> and i ca n't decide if i want to haggle him down to $ <number> or just steal it . """
SAP_12077,2,what do you call a muslim at a peace rally ? lost .
SAP_12083,1,what s the difference between a passed out college chick and a pickle jar i ca nt fit my fist in a pickle jar
SAP_12094,3,what would be another name for black lives matter ? rise of the planet of the apes .
SAP_12107,2,jews what 's the best jew joke ever ? the holocaust
SAP_12117,2,what 's the best way to wash down five hundred chocolates ? katrina .
SAP_12127,2,what 's the difference between feminists and hockey players ? hockey players shower after <number> periods .
SAP_12131,2,what 's the hardest part about being a muslim ? pilot school
SAP_12137,2,"the prophet mohammed and his wife walk into a pub and the barman says , "" sorry , mo , kids have to stay outside in the garden . """
SAP_12141,2,how did the jewish kid cheat on his math test ? he used the numbers on his arm .
SAP_12151,1,what 's the meanest thing you can do to a blind person ? give them a cheese grater to read .
SAP_12162,2,i fuck my wife the same way islam fucks muslims . <repeat> <number> times a day and she has to face me while being submissive .
SAP_12172,2,why is jesus probably black ? because he can not tell who was his real father .
SAP_12176,4,"why were all of the inner - city schools changed into conservatories for the arts ? people realized that the only way a negro could be successful is by playing jazz , singing , dancing , or playing sports so they decided not to waste money by teaching them things that would n’t prepare them for the real world ."
SAP_12180,2,volkswagen gas emissions scandal . the germans are still trying to gas us .
SAP_12183,2,let 's be honest here . <repeat> the real reason why the great irish potato famine happened was because the irish figured out that they could also eat the potatoes .
SAP_12189,2,a gay muslim walks into a bar . <repeat> he ordered shots for everyone .
SAP_12206,3,what do you call a smart black person ? nonexistent .
SAP_12210,4,"a man walks into a bar and asks for an obscure beverage : ' hey , do you serve blacks lager by any chance ? ' the waiter replies : ' no we do n't ' the man says : ' yeah neither would i they start throwing their shit at each other after a pint or two '"
SAP_12216,4,why are the black man 's eyes always red after sex ? the mace .
SAP_12220,3,why do nt jews like the internet ? because they always got roasted by nazis
SAP_12238,2,what did hitler say to the defeated jewish cowboy ? reich for the sky !
SAP_12264,2,"shopkeeper runs the numbers . fifteen skinheads chased a pakistani into a shop and proceed to kick seven flavours of shit out of him . eventually , the police arrived and arrested everyone . one of the coppers walked over to the shop assistant and asked if he saw it all happen . when the clerk replied , "" yes , "" the cop asked why he did n't help out . "" i thought fifteen was enough , "" came the reply ."
SAP_12270,2,the young homeless girl was delighted when i asked if i could take her home . she was n't too excited when i walked off with her cardboard box .
SAP_12278,2,"you can tell a lot about a man by the car he drives for example , if it 's a black man , it 's not his car ."
SAP_12302,1,how to pick up chicks how do you pick up a black chick ? noose . how do you pick up a mexican chick ? border patrol . how do you pick up a muslim chick ? body bag . how do you pick up a jewish chick ? dustpan and brush . how do you pick up white chicks ? flunitrazepam .
SAP_12331,2,jewish jokes what 's the difference between a jew and a stiff nipple . <repeat> othing because they both disappear after hot shower
SAP_12353,2,what 's a mexicans favourite sport ? cross country
SAP_12362,2,what do you get when you cross a black man and an octopus ? i do n't know but it 's damn good at picking cotton .
SAP_12380,2,what do you call a mentally handicapped jew ? aushwistic .
SAP_12387,2,i got arrested for killing a black man . they charged me for impersonating a police officer .
SAP_12391,2,"i knew a guy who died in a terrorist attack . <repeat> his last words were "" allahu akbar """
SAP_12393,2,"i guess bradley manning really is a woman i mean , how else could he fuck up killing himself ?"
SAP_12414,2,i like my women like my wine aged <number> years and stored in the cellar
SAP_12420,2,why are aspirins white ? because they work
SAP_12431,2,how do you make a jew prematurely ejaculate ? pay for dinner
SAP_12445,2,"is the glass half full or half empty ? i really do n't know , because there 's different ways to look at it : - optimism : the glass is half full . - pessimism : the glass is half empty . - feminism : the glass is raping me ."
SAP_12453,2,what is the difference between a feminist and a suicide vest ? i can turn on a suicide vest .
SAP_12468,2,what 's the difference between a jew and a bullet ? a bullet can escape the chamber
SAP_12476,2,"what phrase do black men always love to hear ? "" you are not <allcaps> the father ! """
SAP_12521,2,how do you starve a black man . <repeat> put his food stamps under his work boots .
SAP_12541,2,"you loose your black friend in the dark , where do you lose your muslim friend ? in an explosion"
SAP_12555,2,what 's the worst thing about being told you have alzheimer 's ? it dosen't happen at once
SAP_12557,2,what 's black and white and rolls down a hill ? a maori and a seagull fighting over a fish head .
SAP_12571,2,fat chicks . <repeat> make uggs look like socks .
SAP_12588,2,why do negros dance to the left ? because they have no rights .
SAP_12594,2,what is the difference between a black person and a bench ? at least a bench can support a family
SAP_12605,2,"a black woman has seven sons ; jerome , jerome , jerome , jerome , jerome , jerome and jerome . how does she distinguish between them ? by their last names ."
SAP_12617,2,how do you pickup a jewish girl ? broom and dustpan .
SAP_12629,2,what is the usual woman 's response to a black guy 's pickup line ? rape ! <allcaps>
SAP_12653,2,my weed is like the qur'an . <repeat> i burn it until i get stoned .
SAP_12678,2,what do you call a muslim feminist ? dead .
SAP_12688,2,"so the federal government said we are no longer allowed to call people from indiana "" indianians "" . <repeat> now we must refer to them as "" indyots "" ."
SAP_12694,2,"why do black people take so long to check out at the grocery store ? mixers in one transaction , booze in the other"
SAP_12704,2,alabama where eharmony and ancestry are the same website .
SAP_12714,2,"when i was in t - ball as a kid , i could tell my coach was catholic as soon as i joined the team from the way he molested me the same way my priest did . i mean like to a t."
SAP_12743,3,Girls I have dated can never estimate measurements. Just make sure you never date a female carpenter.
SAP_12753,3,"I wish GPS' had an avoid ghetto"" setting!"""
SAP_12757,3,That place was infested with black people.
SAP_12763,3,"Sorry , that must be my Black coming out."
SAP_12773,4,"Some guy in my school started talking that way randomly, along with some other effeminate mannerism. Funny, when he came out and we all just said we know. [...] I read somewhere that your true accent is the accent you speak when you are drunk or angry as the cognitive load present in putting on a fake accent vanishes or weakens"
SAP_12778,3,"I just don't understand it. I think you must just be doing it for attention. When this phase is over and you go back to putting effort into your appearance, you can be treated with respect."
SAP_12786,4,Don't worry about Mr. ________. He's just extremely Jewish.
SAP_12800,4,"She should be the employeer, and she needs to be a Mexican looking for a cleaning job."
SAP_12809,4,"Old woman:: ""Schools shouldn't offer free lunches to kids, since that means their parents just take advantage, and don't bother trying to find jobs to support their kids."" Me:: ""So you think we should allow kids to starve?!"" Woman's husband:: ""You see [myname], if you give them handouts, these people don't work. When I got out of high school, if you wanted to eat, you had to find a job. Nobody has any work ethic anymore."" At a party. Made me feel like I was talking to a compassion-less brick wall."
SAP_12823,4,"Person cutting my hair:: So are you seeing anyone? Me:: Not since things ended with my last boyfriend. It was complicated, he was from Afghanistan... Person cutting my hair:: And he was a terrorist? I was going to say that a close family member had died in a bombing and he had to go back to Kabul. But I guess terrorist works?"
SAP_12832,4,You're pretty for a black girl.
SAP_12850,3,"She's a girl, of course she has mood swings."
