id,text,label_mean
14028002_1,New Supreme Court Justice Lord Dyson JC Article .,0
14028002_2,New Supreme Court Justice Lord Dyson | The Jewish Chronicle 4 out of 12 .,0
14028381_1,"Very easy Rebel Robbie , our bluebells have flowers which droop down , the Spanish variety have flowers that stick out horizontally , and yes they do cross very easily between species which is why people are asked to destroy the Spaniards before they wipe out our own bluebells .",0
14028381_2,LK,0
14029108_1,"They actually have ads warning people about getting mugged etc , but there is no hint of responsibility in them .",0
14029108_2,They pretty much say if you get mugged it 's your fault .,0
14029108_3,These ' people ' are just scum .,1
14029264_1,I think it 's quite ironic that they want to ban the burkha when they look like they are dressed in them themselves .,0
14029494_1,There's more than a little evidence that modern Europeans are at least partially descended from Neanderthals .,0
14029494_2,Neanderthals did after all have the largest brain of any human group that ever lived .,0
14029838_1,Get one of these t-shirts for next time you see him : - Asatru Versand - Kein Islam in Europa - Das Christentum ist schlimm genug ( T-Shirt ) Kein Islam in Europa - Das Christentum ist schlimm genug ( T-Shir themd-kein-islam,1
14030239_1,"I've never been a BNP supporter anyway , the party was doomed from the start .",0
14030239_2,Its time for the return of Mosley 's blackshirts .,0
14031239_1,You will know it is a nightmare on day you wake up and you have a black muslim running your country .,1
14031239_2,Like is here the USA,0
14031249_1,Very good video which packs a hard punch .,0
14031249_2,I hope it gets the coverage it deserves and that white people need .,0
14031249_3,Anti-racism is a CODE WORD for anti-white max,0
14032111_1,I have never been called a Nazi before .,0
14032111_2,Thank you .,0
14032111_3,If you want to be treated with respect then try showing a bit yourself you arrogant dismissive tosser .,0
14033515_1,Yes! hatred of the English is very real and it 's not going to get better any time soon .,0
14033515_2,We have too many foreigners in our country and i fear for the future of all English people .,1
14034178_1,"All of the security guards i see are white but maybe , just maybe , i 'm blessed because no doubt these negro security guards abuse their power .",1
14034189_1,"Below is a video of Mr. Hitchens in action when he was last seen on BBC Question Time : Peter Hitchens : Gay Marriage , Immigration , Drugs and Charity - YouTube",0
14034375_1,the black security guards are racist and look evil and are always giving dirty looks to white customers especially polish customers !,1
14035834_1,"Sorry, my last comment was published 2 times because I thought it was not published , I had a problem with the internet .",0
14036066_1,"Welcome, but please do make an effort to use proper English when posting , rather than mobile phone text messaging style .",0
14036066_2,Thank you .....,0
14036981_1,"Hey, just joined today after being a lurker for a couple of months .",0
14036981_2,"I 'll post as much as I can , but I 'm more of a BNP supporter than an expert .",0
14039583_1,"Hi, thought i 'd drop by and introduce myself , i just wish i 'd found this place earlier = / look forward to chatting to you all , niks .",0
14039990_1,Three weeks in a house and no one knew he was dead what a sad indictement of modern England .,0
14039990_2,Worse than Benefits St.,0
14040009_1,"Oh dear , Full on white genocide right there .",0
14040009_2,"Not even other races mixing it up with each other , its whites mixing with all .",0
14047914_1,We have been keeping up with weekly get togethers with a group of pro white like minded people and would like to continue to grow the group. we usually do dinner on the weekends to keep people close .,0
14051888_1,The worst thing about this is that every single one of our beautiful cities in ALL of our countries now look like this .,1
14052893_1,"This is a video with pictures of old postcards of Gliwice ( Gleiwitz ) Upper Silesia , at the beginning of the video , and present day pictures of Gliwice ( Gleiwitz ) at the end of the video .",0
14052893_2,Gleiwitz/Oberschlesien - YouTube,0
14058474_1,There is more hope in Austria than normal Greece but I know one guy from it so I can post the news on Monday .,0
14060792_1,Okay I will take your word for it ; but than why do the same people when they use that word not say Cymru for Wales or Polska for Poland ?,0
14070721_1,Thank you very much .,0
14070721_2,"Wow , hundreds of dollars per day spent in the hacking attacks ???",0
14070721_3,It must be the Mossad or the CIA ...,0
14070794_1,I guess it is the `` Automaidan '' .,0
14070794_2,Driving around the governmental buildings and blocking roads .,0
14070794_3,I read that over 1500 cars participated .,0
14072773_1,I have no idea .,0
14072773_2,It does indeed look like a strange thing to do .,0
14072773_3,Photoshop by enemies is a theory that makes a lot of sense .,0
14073953_1,I am not Ukrainian but the Ukraine nationalists and right wing should understand that our white race in all nations in Europe North America Australia and South Africa along with any other white nations should support each other and join together against the Marxist multiculturistic agenda that 's invading every white nation and start to over through the powers to be that is responsible for this genocide and start considering deportation of non whites in white nations !,1
14073953_2,It 's no longer cause your German Polish English Urainian or Russian as long as we are white from our Aryan blood line we are all brothers and sisters !,0
14077814_1,YouTube - Original Romper Stomper Soundtrack - The Smack Song Irish are white not black its a fact vote S F. YouTube - Romper Stomper - Fourth reich fighting men,0
14077844_1,"http://www.youtube.com/watch?v=zhItDmRiULg one Croatian neo-pagan/slavic song for ya folks , hope you like it ...",0
14077844_2,P.S. - poster above me is just a damn unsuccessful troll,0
14077927_1,YouTube - A NATION CANNOT SURVIVE TREASON : CICERO F G are the enemy of the Irish Nation vote S F not the best but care for the working class Irish not the rich scumbags .,0
14078036_1,Blacks in South Africa wondering why their country is going to hell when they put Blacks in charge .,1
14078036_2,S.African police clash with poor protesters | Top News | Reuters Hand the country over to Muds and what do you expect .,1
14078235_1,"I was reading news on interia few min ago and look what i found : in the name of their god : http://fakty.interia.pl/galerie/obyc ... , 1160979,1,275",0
14080477_1,Please stop this nonsense all of you !,0
14080477_2,I understand that we are all proud people with very well defined beliefs but fighting amongst each other is really counterproductive .,0
14080742_1,"Great,i didnt knew you guys opened this thread Their accent will be super funny for you , but this Belgrade Band is singing some of the most famous Irish and Celtic songs .",0
14080742_2,YouTube - Orthodox Celts - Star Of The County Down,0
14082739_1,Thanks!,0
14082739_2,I need to get pics of her tonight when I get done shaving her .,0
14082739_3,I want to get it done by a pro but money is tight .,0
14084783_1,Thank God for that .,0
14084783_2,It 's probably actually a good thing no one fits your standards ; that way no one has to deal with you .,0
14084932_1,"Yep, her name is Thunderphoenix .",0
14084932_2,Because I pulled her from the ashes and I 'll bring her back to the condition she was before she was put in the hands of a neglectful old lady and a hard * * * * teenager .,0
14088243_1,I believe if your looking you 'll never find true love .,0
14088243_2,Its comes when u least expect it ... there 's always someone out there for everyone.that 's my belief .,0
14088799_1,Well if you like to travel mine advice is if they are n't anyone with same beliefs then look in other places and broaden you experiences in other places,0
14090065_1,haha; im a 19 y.o white male from newcastle area - but im moving back to sydney very soon ( west sydney im afraid lol ),0
14094305_1,my first kiss was a girl that lived down the street from me when i was 10.I went to school with her younger sister.Her name was kelsey.She had blonde hair and blue eyes.She was 13.We were at the movies and then I figured I 'd take a chance and try to kiss her and it worked .,0
14095328_1,we're out just gotta keep looking i live in east texas out here its just as hard for us to find single white men,0
14096038_1,It is always nice to meet another person with roots in Kansas .,0
14096038_2,I welcome you to SF and hope you make many friends here .,0
14096038_3,Camie,0
14096343_1,"Well it 's not exactly a pic , but check out my new avatar !",0
14096343_2,I laugh out loud every time I see it !,0
14096493_1,"Hi, I am very respectable nordic man , living in Finland , aged 34 .",0
14096493_2,Looking for seriour-or-less-than-less friends of like-minded people .,0
14096493_3,"BR , Tapio 2508",0
14096612_1,"So am I , I 'll let them sit there for days before I reply , even if I 'm hanging out here .",0
14098681_1,"Alright, I 'll send my pic out only for request in a pm .",0
14098681_2,"Too many internet people know me by looks , and would love to crucify me for something .",0
14098906_1,I wonder if many blacks or Asians have died in a similar circumstances .,0
14098906_2,"Of course , they are more virile than us , so that would n't happen would it ?!!!",1
14099335_1,German Fest !!!!!!!,0
14099335_2,Milwaukee Wisconsin The Third Weekend In July Every Year !,0
14099335_3,Lots Of Beautiful White German Women !,0
14099335_4,Lots Of Beer And Food !!!,0
14099335_5,Hope To See You There ! 14 Words !!!! 88 !!!!! 11,0
14099605_1,"Usually go to Lake Michigan Beach , MI .",0
14099605_2,In late June early July with friends and family ..,0
14099605_3,Beautiful place .,0
14099605_4,Which part are you in Berserkergrrl ? 11,0
14100549_1,"I have n't , because I threw out my TV in the mid-1990s when there were to many blacks on TV .",1
14100549_2,I figured it would only get worst .,0
14100549_3,Welcome Erica .,0
14100647_1,Hi there best way to lose the pounds I use to be 395lbs I tried very diet program on the market 4hr at gym very 3days until friends told me easy way to kept the pounds off it may sound funny Don t eat anything white .,0
14100647_2,"Cut out the chip and soda , candy and sweet drinks Spend 2hr s 3days a week in gym .",0
14100647_3,1year 3months later 194lbs,0
14102501_1,im a 29 year old proud white male who is looking to surround myself with other proud white individuals. im not a radical just a normal guy who is proud of my culture and is tired of being looked down upon from society for being a proud white male. also tired of the `` white boyz '' who are clueless of who they are and where they come from. if anyone wants to know more about please ask,0
14104085_1,dont know i dont visit it yes grammer is really horrible i hope i will be able to speak english in few years,0
14104331_1,I will get the set I have scanned and have them out into another post w/in a few days .,0
14104331_2,BTW TY for the compliment .,0
14104331_3,~ ME,0
14105130_1,"I see all of your goals being accomplished , especially finding a girl to settle down with .",0
14105130_2,Hope to talk to you later .,0
14105130_3,Aimee,0
14106048_1,im sorry about being a bitch.i was just hurt.hope you find your talk with someone.ifyouwant to talk to someone who is trying to get their degrees pm me on sf or im me on aol aryan14words@aol.com or yahoo whiteqt242002 christy88,0
14106899_1,hi lily i am not to far from ya i live in olean ny.i am new on this to hope we can become friends .,0
14107297_1,"I'm too old ( 38 ) , but I live in Tucson .",0
14107297_2,"It 's good to see a fellow Arizonan who is racially aware , though .",0
14107297_3,Welcome .,0
14107402_1,"Hi, I am 26yo from Glendale AZ .",0
14107402_2,I like going to the gym and doing anything athletic .,0
14107402_3,If interested email me at claw9165@yahoo.com,0
14108431_1,"Looking for klan , skins in my area ca n't seem to find any around ... just want to hangout get to know new people .... if your out there let me know ......",0
14109079_1,Just because they are in super max does not mean they will never be out among us again .,0
14109079_2,"I did time in Az. and out of the 7 years I was there I spent 6 in super max , but I am amongst the living once more friends , for almost five years now. people go to super max for all kinds of reasons .",0
14109079_3,"I went to max for my crimes being of a violent and racial nature , i went to super max for violence within that maximum unit. there are people in Super maxs who only have a few years to do , it just all depends .",0
14109334_1,:attack hi im new at this so if u want to talk to me let me know i would like to get to know u if u dont mind my name is bill,0
14109713_1,"hello, lisa ; i 's be de man yo ' am lookin ' fo ' . i 's got fo ' teef in mah haid an ' i 's be black lack a bowlin ' ball wif a nice shiny color. i 's got no job but mebbe yo ' kin git one fo ' yo ` f ? i 's be up in hollum ... wif lub an ' kisses. lub rastus hahaha ... sorry , lisa , could n't resist !",0
14112781_1,There are always people there when I go in there .... but that 's not all to often ..... maybe I just always pick the right time .,0
14264199_1,yes I was on his call list there at the hospital since I was down there I had to be to get in touch with him for the plummer and for anything else I needed from him as soon as I talk to him at the jail I will let you all know. or if you want to leave a message for him you can just pm me and ill give you the number and you can ask him your self,0
14264210_1,I have no problem cleaning my own toilets infact I dont even hate it because after im done I know that there be the cleanest dang place for my buttocks to be sitting on the next time there is a need for a bowel movement .,0
14264926_1,I clean my own toilet as for public toilets and such there is no dirty work there it is an Economical contribution 2508,0
14265938_1,The Ridge motel in Mandan/Bismarck costs $ 300 a week .,0
14265938_2,Even has a restaurant in it .,0
14265938_3,I stayed there for a few months a year and a half ago for small job my work bid .,0
14266521_1,"I was about to get on ya about using the word clip , until I realized you are talking about video clip .",0
14266521_2,"Surprisingly , no one has said anything about that .",0
14267358_1,"If you want to buy the homes and businesses around you pm Ill show you how to purchase these propertys when they become available , even with bad or no credit or money .",0
14267979_1,"Good point , straight people do get aids .",0
14267979_2,I wonder what the percentage of the San Francisco people who are HIV positive are straight .,0
14267979_3,"One knows it 's a large number , that 's for sure !",0
14268247_1,"Perhaps it may be the gayest big city , but take a look to Sitges , in Spain .",0
14268247_2,"I stopped there one day looking for a job for my holidays , and I left immediately when I saw it : you can barely find a straight person there in summer .",1
14268247_3,Just Google it and you 'll see what I mean .,0
14268247_4,"http://www.passportmagazine.com/33/Sitges.php Too bad , because it 's a beautiful landscape and beaches ...",0
14269394_1,"To me , the definition of a WN peace maker is a White person who uses political will and psyhical expression to defend and create the survival and existence of the White race .",0
14276079_1,I came across this site which I thought might be of interest to anyone who plans on setting up a community http://www.dancingrabbit.org/index.html Their not WN I know but we can still learn from them I think .,0
14277208_1,"I am looking for anything where I can be among my own people , please PM me if you know of something .",0
14279853_1,"This is from the backfile of Stormfront 's Advance Scout , which is solely devoted to promoting the organizing strategy of PLE-Legionism .",0
14284623_1,I saw the same textbook picture the other day but for the life of me cannot remember where I was at .,0
14284623_2,Its a great piece of history to know .,0
14284623_3,32,0
14286094_1,How is it possible for someone to construe my post in this way ?,0
14286094_2,"Actually , I was responding to a Swiss person whose message is close to the beginning of the thread .",0
14289650_1,"Yes, everyone should check these videos out , as they 're a great way to introduce people to the idea of an open White Nationalist community ( PLE ) .",0
14291885_1,The update on this situation in San Francisco is that a judge rejected the idea that guns could be banned there .,0
14296076_1,Turns out Ms. Whigger has an arrest warrent out for not showing up for court for traffic violations according to the Kalispell Police Dept ....,0
14298180_1,These videos are great in that they are just long enough to get in all that is needed on a particular subject and just short enough to keep it on point and interesting .,0
14299729_1,This is my next read .,0
14299729_2,I 'm going to carefully study it so hopefully I 'll have some decent input to contribute .,0
14299829_1,Where in Alabama are you ?,0
14299829_2,"I 'm in Birmingham , myself and even the nicer suburban area where I 'm from is getting darker and darker .",1
14300036_1,We need to start a pool on stormfront and use the money to buy this place .,0
14300036_2,Maybe it could be used as some sort of gathering spot for WN .,0
14300619_1,"I'm fat , and have two cats .",0
14300619_2,20 + is needed .,0
14300619_3,Not going to be able to stop for drinks except for the occasional gas station bottled water .,0
14300619_4,I 'd have no way to keep the van air conditioned at a restaurant .,0
14300687_1,"I dont think anyone is going to decide , its going to be where whites feel the most at home among their own .",0
14300745_1,"Yeah, the map is not the territory .",0
14300745_2,I find it funny how obsessed many posters are here about how `` White '' and area is .... as if `` Whiteness '' is gauged by skin color alone .,0
14300745_3,Was n't Bill Clinton the first `` black '' president ?,0
14302330_1,You can have chickens in your back yard here in town in Kalispell .,0
14302330_2,As long as they have a place to get warm and you have a heater for the water so it doesnt freeze they do fine .,0
14406735_1,The best way to prevent Black on White rape is to succeed in our goal of removing them all from white countries .,1
14407299_1,Newsnet14.com thugreport.com It 's a shame most of the people that came here are just rambling about killing people though lol ....,0
14409300_1,"The problem is there are thousands of people , mainly europeans , who just create a profile and then post 0-4 times and then vanish .",0
14409300_2,I dont think we would get their $,0
14410182_1,Cant say over the net what I do EVERY day for our cause but you can bet I do my part .,0
14410182_2,It may be on a small and local scale but I contribute every day .,0
14410182_3,Lonewolfing mostly .,0
14410311_1,Hello Brothers and Sisters Just wanted to let you know I had ask for a user name change and they approved it .,0
14410311_2,So within the next day or so my user name will be MICHIGAN GHOST I just did n't want to have anything associated with Bradley or the uka !!!!,0
14410498_1,"Unfortunatly I am going to miss the 21 of march , but on the 23 me and about 10 other white nationalists are going to put several thousand copies of the white nationalist newspaper nationell idag in mailboxes .",0
14414615_1,"Now now lets not discriminate between muslims and jews , I say get them all back to the middle east and turn the whole sand pit to radioactive glass .",1
14414712_1,Yes I fear that a civil war is our last and only option left in a world ruled by damn antifac 's,0
14414751_1,they sent many of the irish immigrants over hundreds of years ago during one of the first ever drafts I beleive .,0
14414751_2,So lets do it to the beaners .,0
14415691_1,"A white against all other color war must happen to rid America , but will it ever happen and would it be successful ?",0
14417300_1,Just about anything you could ever dream of can be found HERE Just about everyone agrees on illegal immigration !,0
14417300_2,Good luck !,0
14417300_3,-Yankee Jim,0
14421366_1,If we each spend three hours on this we will be the talk of all of the news stations .,0
14421366_2,"It 's easy , legal , and offers imediate gratification .",0
14421366_3,What more could we ask for .,0
14421972_1,"If you are looking to become involved , I would suggest you try calling the National Alliance in Houston at ( 713 ) 684-6614 .",0
14422121_1,I've followed Mr. Kievsky 's adventures through VNN for the last couple years .,0
14422121_2,He is indeed a brave man and champion of our cause .,0
14422121_3,Sveiks !,0
14422661_1,Also after sticking them on you can coat them in a flour/water mixture like they use for large posters and it dries see through and is damn near impossible to remove later .,0
14424412_1,"Cross-dressing is in , could try that !",0
14424412_2,Need to break out my Brittany Spears outfit I guess ..,0
14424412_3,Pretty bad when you have to hide yourself or your identity in a supposedly free country .,0
14424412_4,The cross-dressers and faggots are sure not hiding their identity .,0
14424412_5,We gottem-aplenty in DC ..,0
14425374_1,I have bookmarked the site and will check up on it often .,0
14425374_2,It is a great idea to organize our political action in this manner .,0
14432138_1,Each lemming that hears Duke will awaken .,0
14432138_2,Thank you internet .,0
14432138_3,"Thank you Mr. Shockly , father of the computer chip .",0
14432138_4,Thank all you noble racialists .,0
14432138_5,Jewish Supremicism is at the end of its noose. : madex,1
14438883_1,i checked other. i saw the VH1 documentary `` Music of Hate '' and heard Nordic Thunder in the backround. i thought it sounded cool and downloaded some of their songs and in the info on it was the national alliance website and david duke 's EURO. i dived into the movement head first and eventually found creativity,0
14652560_1,"B.S., there would not be a race war because of Whites going out and shooting up non-White neighborhoods ; it is already open season on White Americans and White Europeans and White Australians and White Canadians .",0
14653648_1,"Here is the Haiti story for the negro sock puppet , posted for the umteenth time Dr William Pierce The Island Paradise of Haiti - YouTube",0
14655015_1,WTF are you laughing ' Groid The Jews are just using you Monkeys Get lost go eat some watermelon and shoot some dice or something .,1
14656921_1,I wonder if he spends a lot of time trying to figure out how he got confined to the Open Forums .,0
14657118_1,I have seen couple Chinese and Japanese tourists but I dont hate you .,0
14657118_2,I just believe you should stay in your own country .,0
14658249_1,I think it 's tag team trolling .,0
14658249_2,One troll is on duty for several hours and then his partner in crime takes over for the next shift .,0
14658717_1,I have tall guy privilege ... but I 'm always banging my head on the shower ceiling .,0
14658717_2,Small cars are a pain in the ass too .,0
14661555_1,It's just the stupid ones who are copying Miley Cyrus like the one who caught on fire .,0
14661555_2,The definition just says sexual dancing but that is actually something old since the 80s or maybe even 60s .,0
14662719_1,So your allegiance is to Mexico first and America second ?,0
14662719_2,"This means you belong in Mexico , not the US .",0
14662719_3,Leave now .,0
14662883_1,Please save us from ourselves Buzz !,0
14662883_2,Sometimes I just HAVE to feed the trolls and they serve no positive purpose here .,0
14664760_1,"Sound's like the start of a bad joke : A girl with three kid 's one white , one black and one asian walk 's into a department store .....",0
14665319_1,84% French ...,0
14665319_2,Maybe before 1789 .,0
14665319_3,"Amongst 60 millions French citizens , you would hardly find 5 millions French without foreign ancestry ( after 1900 ) .",0
14666045_1,I do not hate fox news but they throw the jew stick at you every chance they get which makes it unwatchable .,0
14666045_2,Truth be told if they had a good White Nationalist on they would just crush the other networks .,0
14666912_1,"One thing you seemingly cannot grasp--that JEWS themselves are messiah , and their kingdom is earthly .",1
14666912_2,Their calling is a world ruled by `` the Chosen '' from Jerusalem .,0
14666912_3,Guess where you fit in ?,0
14667449_1,Unbelievable to me that all these liberals with SO MUCH love to give have zero problem stepping over all the white kids in their own country who need families to get to some random little Haitian kid .,0
14667867_1,"I did not see any reliable sources , that connect Leon Trotski and Lenin to the Freemasons .",0
14667867_2,That quote Trotski made proves nothing .,0
14668720_1,you should' t say that white are more intelligent than blacks as i am a black neurosurgeon and that takes a high level of intelligence to become so think before you speak .,0
14669280_1,"I personally do not think blacks in africa are strong like the ones outside. i guess it is hard to say which race is stronger. maybe no race is stronger , it could be down to individual .",0
14669476_1,He's a race traitor .,1
14669476_2,"Him , his wife , and his kids have absolutely no place in a white nation and it 's disgusting how they put an end to thousands of years of evolution for being so selfish .",1
14672488_1,You're right .,0
14672488_2,Millions ca n't .,0
14672488_3,"But millions can believe a lie for centuries upon centuries , especially when you make investigating the story a crime .",0
14672550_1,What do you all have to say about this article ?,0
14672550_2,Cutback of US aid to Egypt leaves Israel nervous | Fox News,0
14673066_1,Maybe he was that suicide bomber in Iraq who blew himself into a million pieces yesterday with 100 pounds of dynamite .,0
14673066_2,Ka-Boooom !!!,0
14673212_1,Those are the same Egyptians who have lived there for thousands of years .,0
14673212_2,They fit the same DNA as the DNA found in ancient mummies .,0
14673212_3,"Egyptians are not Arabs , they are Egyptians .",0
14673520_1,Sad thing is white nationalists DO judge Negroes by the content of the character .,0
14673520_2,We just do n't like what we see .,0
14673542_1,Do you post at VNN ?,0
14673542_2,No .,0
14673542_3,I visited it half a dozen times abt a year ago .,0
14673542_4,It reminded me of a bar-room shootout in old Westerns .,0
14675585_1,Then get one to submit an intro video to the show amd see where it goes .,0
14675585_2,"This particular show is built off of viewer submissions , they are n't out trolling the waters for specific fish .",0
14675654_1,"What you say about Blacks , Arabs and Jews are LIES .",0
14675654_2,Your all-white nation is a fraud .,0
14675654_3,You 'll never build it .,0
14676454_1,Makes you wonder how we invented anything at all and built nations that were the envy of the brown world when our countries were mostly white .,0
14676454_2,Grow a brain moron .,0
14676864_1,I'm not allowed to use any negro inventions ?,2
14676864_2,Damn I was so looking forward to using a sharp rock tied to a stick but ok I promise I wont use any of your wondrous inventions if you stop using everything my race invented .,2
14676864_3,Deal ?,0
14677667_1,To me it means that Jewish supremacists will never again allow Whites to have a say .,1
14677667_2,Their control of all media is proof of that .,0
30383102_1,Guns n Roses is not music .,0
30383102_2,"Listen to Bluegrass , Celtic , Texas Swing , Rock a Billy , old time County , Southern Rock , and White Nationalist music !",0
30383102_3,Go to this thread and discover music you never even heard of before : We have our own Media now !,0
30383231_1,"Damn affirmative action they got the white house , now our beer halls , their is only one safe place left ... God 's save Iceland .",1
30384063_1,"Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .",1
30384167_1,Skin color alone does not make a race .,0
30384167_2,"Any white who works outside can be a deep brown , but genetically is still white .",0
30384167_3,This jew idiot is spewing nothing but propaganda .,1
30386044_1,I love the home school idea and very much admire parents who care enough about their children to make the commitment necessary for it to succeed .,0
30386044_2,You parents who care enough to commit so passionately to your children are heros and heroines .,0
30386100_1,This is such an exciting project !,0
30386100_2,I am happy to be a part of it and my girls cannot wait to get started !,0
30386100_3,"For our Folk , Melody",0
30391414_1,"Unfortunately, she will find it very difficult to make a living as a historian if he does n't bow down and do reverence to the Holahoax religion .",1
30394437_1,"Cool, Texas is good .",0
30394437_2,"Lots of companies moving in , many focused on energy sector .",0
30394437_3,Texas is basically it 's own country .,0
30394437_4,"My cousin lives there , he 's retired nypd .",0
30395864_1,"Right now when I think of WASP 's , I think of New England liberals who have never had a taste of diversity in their life .",1
30398258_1,"Yeah it could very well deter wild animals from attacking , just be careful in the heat of summer to not burn the neighborhood down etc .",0
30398448_1,"If it 's a true , SHTF , 72-hour BOB , you 're going to need a lot of stuff and $ 100 is n't going to cover it .",0
30398448_2,! 00 bucks of gear is more than enough for 72 hour .,0
30398448_3,"The first and most absolute priority is maintaining core body temperature , a 100 bucks will do that .",0
30398448_4,"First there 's rations : food you 'll need , water you 'll need , ways to get food along the way ( guns and ammo , fishing lines , traps , nets , etc ) , and ways to get water ( containers , purification tablets , filters , etc ) .",0
30398448_5,In a 72 hour scenario you dont need food .,0
30398448_6,72 hour scenario traps are a waste of time and energy .,0
30398448_7,There are two types of `` 72 hour '' : Wanting to be found .,0
30398448_8,Not wanting to be found .,0
30398449_1,"This is the base core of any pack rather it be 3 day , seven day , trunk or forever kit .",0
30398449_2,"Stop theorizing , stop dreaming and start practicing .",0
30398449_3,Knowledge and skill trumps gear everytime .,0
30398449_4,https : //www.youtube.com/watch ? v = ttRFIvsuf4A,0
30398583_1,Sword might come in handy for a couple silent kills or close quarters combat against lightly armed enemies .,0
30398583_2,Sword will dispatch them rather handily .,0
30399419_1,"When I have the five children I wish to have , every Sunday I will read for then Mein Kampf , my bible I am not kidding .",0
30399438_1,"I can tell you that colleges in New York are very liberal , even the Christian or Catholic ones .",0
30399438_2,"Stay away from any public or state schools , would have to be private .",0
30399447_1,I've actually discussed this idea with others here on SF However it would have to be in a PLE sort of situation to have the number of students and teachers required .,0
30406975_1,I'd have to say that quite simply he is the greatest human to ever walk on this planet .,0
30406975_2,In my opinion he is god like and I take inspiration from him every day .,0
30407467_1,THIS is precisely why I do n't watch his videos .,0
30407467_2,I did n't watch this one either .,0
30407467_3,The guy if soooo annoying !,0
30412633_1,unfortunately chicago doesnt prove this .. we need to send them all to the poles we could make better use of africa,1
30413511_1,They were nothing short of a Godsend .,0
30413511_2,Maximum resistance towards Zog !,1
30413511_3,The KKK sent a shiver of fear down the spines of our enemies like most will never know .,0
30413511_4,Commited Revolutionaries .,0
30415929_1,"Don't bother arguing with your teachers , just pretend to go along with what they are saying .",0
30415929_2,Basically just tell them what they want to hear .,0
30416157_1,"Found this great link while surfing : http://www.freegifts4kids.com/index .... tion = home.home New and expecting parents receive FREE baby products and coupons from major baby companies such as Gerber , Nestle Carnation , and Mead Johnson Nutritionals .",0
30423560_1,Carrying any hammer here in the UK on the streets without good cause such as you need it for work would be classed as an offensive weapon .,0
30432059_1,It is about time damn it If we keep listening to the damn Ass teachers we are going to change from Aryan to Airy Einstein is Airy want us to believe in time travel and hooking up a hose to the sky to funnel dark energy when the damn professors funneling funds and teaching Einstein 's stupidity I can prove Einstein stupid and I tried to meet David Duke to end Einstein and he did not reply Any History makers ?,0
30436614_1,Vancouver?,0
30436614_2,"I passed through there on a flight and walked through the city , oh God , I thought the plane accidentally landed in Singapore !",0
30436614_3,Vancouver ?,0
30436614_4,More like Hongcouver ?,0
30438130_1,Unbeautiful ' modern ' sculpture : The Harp Twins Camille and Kennerly ask : Chicago has the Bean and New York had the ??? Comments : it was the Bull .... on Wall Street New York had the `` I-popped-a-can-of-cinnamon-rolls-and-then-piled them-on-top-of-each-other-and-painted-it-silver '' monument .,0
30438130_2,Mound of Misshapened Aluminum ?,0
30438130_3,Reminds me of Homer Simpson 's `` angry art '' This looks like something I made as a kid [ the winner ! ],0
30447328_1,"This is a great resource , but they have practically no pro-White books in their library .",0
30447328_2,Who will volunteer to create pro-White audio books ?,0
30453307_1,I'm Scottish on my mom 's side and Portuguese on my dad 's side and I live in the north of Portugal,0
30453797_1,With those who 're sincere and genuine Racial Nationalists that 's usually the best .,0
30453797_2,I definitely feel that way towards Snowy Owl .,0
30461401_1,"If a J frame .38 wont deal with it , you should n't be screwing with it without a long gun .",0
30461401_2,If you cant hide a J frame you better carry a purse ...,0
30462324_1,I can see the future of testing .,2
30462324_2,All none whites scores start at 70 % passing grade 72 % .,2
30462324_3,"For White students the test starts at - 40 % , passing score 99 % .",2
30462324_4,This is to overcome White privilege,2
30462358_1,The flipside is those 70 % White students will do worse with `` teachers of color '' .,0
30462358_2,"So you elevate that minority ever so slightly , and screw the rest .",0
30462358_3,Sounds legit ....,0
30462405_1,"I could give a course on gun safety so , that they do n't end up like that monkey that shot off his penis .",0
30466458_1,"Well, at least these dumb negroes got the fact that Jews are evil right ; though I suspect whitey and the jews are one in the same to their primitive minds ...",1
30466458_2,UGH ....,0
30467747_1,Every time I 've ever taken this test I got roughly around the same spot .,0
30467747_2,It seems fairly accurate to me .,0
30469076_1,No.,0
30469076_2,It was built by a contractor in New England .,0
30469076_3,"The design is by : http://www.tumbleweedhouses.com/pages/about However the one you show is nice , too",0
30473280_1,My website Racial Observer offers many free e-books and you can check out our hardcover and paperback catalog at Racial Observer Books,0
30481005_1,Paul also has a daily radio program throughout the week on White Pride radio | The Voice of the White Resistance ! called ' The Fightin ' Side Of Me ' .,0
30482616_1,"You will find many true White Nationalists indeed have tattoos so your statement they are stupid and retarded is all your own , you wont make many friend here with that attitude .",0
30482838_1,"very interesting video , although I spotted at least one error ; Samhain is celebrated from sunset on October 31st to sunset on November 1st .",0
30482838_2,"Apart from that , a decent video .",0
30483872_1,"Visited three different stores today , all had it in stock .",0
30483872_2,Your dealer is messing with you .,0
30483872_3,You should look into it .,0
30488474_1,"At a brewers convention , the Pres. of Hamms , the Pres. of Schlitz , the Pres. of Bubweiser , and the Pres. of Guiness all meet up and decide to have lunch together ...",0
30488474_2,"At the resturant , the Pres. of Hamms orders a Hamms , the Pres. of Schlitz orders a Schlitz , the Pres. of Budweiser orders a Bud , and the Pres. of Guiness orders a cup of tea .",0
30488474_3,`` Why did n't you order a beer ? '' they all ask .,0
30488474_4,"`` Well , since you guys are n't drinking beer , I suppose I wo n't either ... ''",0
30498118_1,Okay.,0
